Epoca,Longitud,Latitud
2017-03-09 00:28:44,-96.33739352587449,-4.92236579000598
2017-03-09 00:28:45,-96.35017964000076,-4.8616547997946755
2017-03-09 00:28:46,-96.36295892393785,-4.8009433826965475
2017-03-09 00:28:47,-96.37573820787495,-4.740231538711597
2017-03-09 00:28:48,-96.38851066162287,-4.679519694726646
2017-03-09 00:28:49,-96.40128994555997,-4.6188074238548715
2017-03-09 00:28:50,-96.4140623993079,-4.558095152983098
2017-03-09 00:28:51,-96.42683485305581,-4.497382455224501
2017-03-09 00:28:52,-96.43960730680374,-4.436669330579081
2017-03-09 00:28:53,-96.45237293036249,-4.375956205933661
2017-03-09 00:28:54,-96.46514538411041,-4.315242654401417
2017-03-09 00:28:55,-96.47791100766916,-4.254528675982351
2017-03-09 00:28:56,-96.49067663122793,-4.193814697563284
2017-03-09 00:28:57,-96.50344225478668,-4.133100719144218
2017-03-09 00:28:58,-96.51620104815626,-4.0723863138383285
2017-03-09 00:28:59,-96.52896667171501,-4.011671481645616
2017-03-09 00:29:00,-96.5417254650846,-3.9509562225660795
2017-03-09 00:29:01,-96.55448425845418,-3.890240963486544
2017-03-09 00:29:02,-96.56724305182377,-3.8295257044070077
2017-03-09 00:29:03,-96.58000184519335,-3.7688095915538256
2017-03-09 00:29:04,-96.59275380837376,-3.7080939055874667
2017-03-09 00:29:05,-96.60551260174334,-3.6473773658474617
2017-03-09 00:29:06,-96.61826456492376,-3.5866608261074564
2017-03-09 00:29:07,-96.63101652810417,-3.525944286367451
2017-03-09 00:29:08,-96.64376849128459,-3.465227319740623
2017-03-09 00:29:09,-96.656520454465,-3.404510139670383
2017-03-09 00:29:10,-96.66926558745625,-3.343792746156731
2017-03-09 00:29:11,-96.68201755063666,-3.2830749257562566
2017-03-09 00:29:12,-96.6947626836279,-3.222357105355782
2017-03-09 00:29:13,-96.70750781661914,-3.161639071511896
2017-03-09 00:29:14,-96.7202529496104,-3.100920610781187
2017-03-09 00:29:15,-96.73299808260164,-3.040201936607066
2017-03-09 00:29:16,-96.74574321559288,-2.979483262432945
2017-03-09 00:29:17,-96.75848151839496,-2.918764161372001
2017-03-09 00:29:18,-96.7712266513862,-2.8580448468676454
2017-03-09 00:29:19,-96.78396495418826,-2.7973253189198783
2017-03-09 00:29:20,-96.79670325699034,-2.7366055775287
2017-03-09 00:29:21,-96.80944155979242,-2.6758856226941097
2017-03-09 00:29:22,-96.8221798625945,-2.6151654544161076
2017-03-09 00:29:23,-96.83491816539656,-2.5544450726946946
2017-03-09 00:29:24,-96.84765646819864,-2.4937244775298693
2017-03-09 00:29:25,-96.86038794081155,-2.433003668921633
2017-03-09 00:29:26,-96.87312624361361,-2.372282646869985
2017-03-09 00:29:27,-96.88585771622652,-2.3115614113749254
2017-03-09 00:29:28,-96.89858918883942,-2.250839962436454
2017-03-09 00:29:29,-96.91132066145232,-2.1901183000545714
2017-03-09 00:29:30,-96.9240589642544,-2.1293964242292773
2017-03-09 00:29:31,-96.9367904368673,-2.0686743349605714
2017-03-09 00:29:32,-96.94951507929103,-2.0079522456918655
2017-03-09 00:29:33,-96.96224655190395,-1.9472297295363363
2017-03-09 00:29:34,-96.97497802451684,-1.8865069999373958
2017-03-09 00:29:35,-96.98770949712976,-1.8257840568950439
2017-03-09 00:29:36,-97.00043413955349,-1.7650610071309858
2017-03-09 00:29:37,-97.01316561216639,-1.7043377439235163
2017-03-09 00:29:38,-97.02589025459012,-1.6436142672726355
2017-03-09 00:29:39,-97.03861489701386,-1.5828905771783428
2017-03-09 00:29:40,-97.05133953943759,-1.5221666736406387
2017-03-09 00:29:41,-97.06407101205049,-1.4614426633812287
2017-03-09 00:29:42,-97.07679565447422,-1.4007184396784071
2017-03-09 00:29:43,-97.08952029689796,-1.3399940025321742
2017-03-09 00:29:44,-97.1022449393217,-1.2792693519425296
2017-03-09 00:29:45,-97.11496958174543,-1.2185444879094733
2017-03-09 00:29:46,-97.12769422416916,-1.1578195171547114
2017-03-09 00:29:47,-97.14041203640373,-1.097094332956538
2017-03-09 00:29:48,-97.15313667882747,-1.0363689353149528
2017-03-09 00:29:49,-97.1658613212512,-0.975643430951662
2017-03-09 00:29:50,-97.17858596367493,-0.9149177131449595
2017-03-09 00:29:51,-97.19130377590949,-0.8541917818948456
2017-03-09 00:29:52,-97.20402841833322,-0.7934656905621729
2017-03-09 00:29:53,-97.21675306075696,-0.7327394391469416
2017-03-09 00:29:54,-97.22947087299153,-0.6720129742882986
2017-03-09 00:29:55,-97.24219551541526,-0.61128640270795
2017-03-09 00:29:56,-97.25491332764982,-0.5505596176841897
2017-03-09 00:29:57,-97.26763797007355,-0.48983267257787083
2017-03-09 00:29:58,-97.28035578230812,-0.42910556738899325
2017-03-09 00:29:59,-97.29307359454268,-0.36837827543713053
2017-03-09 00:30:00,-97.30579823696641,-0.30765079672228274
2017-03-09 00:30:01,-97.31851604920098,-0.2469231846053027
2017-03-09 00:30:02,-97.33124069162471,-0.1861954257459772
2017-03-09 00:30:03,-97.34395850385927,-0.12546706657705667
2017-03-09 00:30:04,-97.356683146283,-0.06473894753197416
2017-03-09 00:30:05,-97.36940095851757,-0.004010712176907612
2017-03-09 00:30:06,-97.38211877075214,0.056717717445013985
2017-03-09 00:30:07,-97.39484341317586,0.11744626337691963
2017-03-09 00:30:08,-97.40756122541043,0.1781750094120236
2017-03-09 00:30:09,-97.42028586783417,0.23890390218947302
2017-03-09 00:30:10,-97.43300368006874,0.2996329016886282
2017-03-09 00:30:11,-97.44572832249247,0.360362114631195
2017-03-09 00:30:12,-97.45844613472703,0.421091460975894
2017-03-09 00:30:13,-97.47117077715076,0.48182091404229876
2017-03-09 00:30:14,-97.48388858938533,0.5425505271912622
2017-03-09 00:30:15,-97.49661323180906,0.6032803004227844
2017-03-09 00:30:16,-97.50933104404362,0.6640102337368652
2017-03-09 00:30:17,-97.52205568646735,0.7247402737726517
2017-03-09 00:30:18,-97.53478032889109,0.785470473890997
2017-03-09 00:30:19,-97.54749814112566,0.846200780731048
2017-03-09 00:30:20,-97.56022278354939,0.9069313010145106
2017-03-09 00:30:21,-97.57294742597313,0.9676618212979732
2017-03-09 00:30:22,-97.58567206839686,1.028392661746553
2017-03-09 00:30:23,-97.5983967108206,1.089123502195133
2017-03-09 00:30:24,-97.61111452305515,1.1498545560871245
2017-03-09 00:30:25,-97.62383916547888,1.2105857167008218
2017-03-09 00:30:26,-97.6365706380918,1.2713168773145191
2017-03-09 00:30:27,-97.64929528051553,1.3320483580933338
2017-03-09 00:30:28,-97.66201992293927,1.3927798388721484
2017-03-09 00:30:29,-97.674744565363,1.4535115330943746
2017-03-09 00:30:30,-97.68746920778672,1.5142432273166007
2017-03-09 00:30:31,-97.70020068039963,1.5749751349822385
2017-03-09 00:30:32,-97.71292532282337,1.635707149369582
2017-03-09 00:30:33,-97.72565679543627,1.6964392704786313
2017-03-09 00:30:34,-97.73838143786,1.7571714983093865
2017-03-09 00:30:35,-97.75111291047291,1.817903939583553
2017-03-09 00:30:36,-97.76384438308581,1.8786364875794255
2017-03-09 00:30:37,-97.77657585569871,1.939369035575298
2017-03-09 00:30:38,-97.78930732831162,2.000101797014582
2017-03-09 00:30:39,-97.80203880092452,2.060834558453866
2017-03-09 00:30:40,-97.81477027353742,2.1215675333365613
2017-03-09 00:30:41,-97.82750174615033,2.182300508219257
2017-03-09 00:30:42,-97.8402400489524,2.243033696545364
2017-03-09 00:30:43,-97.85297152156531,2.303766884871471
2017-03-09 00:30:44,-97.86570982436739,2.36450028664099
2017-03-09 00:30:45,-97.87844812716945,2.4252336884105086
2017-03-09 00:30:46,-97.89118642997153,2.485967303623439
2017-03-09 00:30:47,-97.9039247327736,2.546700918836369
2017-03-09 00:30:48,-97.91666303557568,2.6074347474927113
2017-03-09 00:30:49,-97.92940133837774,2.668168576149053
2017-03-09 00:30:50,-97.94213964117982,2.7289024048053947
2017-03-09 00:30:51,-97.95488477417106,2.7896364469051482
2017-03-09 00:30:52,-97.96762307697314,2.850370702448313
2017-03-09 00:30:53,-97.98036820996438,2.911104957991478
2017-03-09 00:30:54,-97.99311334295562,2.971839213534643
2017-03-09 00:30:55,-98.00585847594687,3.0325736825212193
2017-03-09 00:30:56,-98.01860360893811,3.093308151507796
2017-03-09 00:30:57,-98.03134874192936,3.1540426204943723
2017-03-09 00:30:58,-98.04410070510977,3.2147773029243605
2017-03-09 00:30:59,-98.05684583810101,3.27551219879776
2017-03-09 00:31:00,-98.06959780128143,3.336246881227748
2017-03-09 00:31:01,-98.08234976446184,3.3969817771011477
2017-03-09 00:31:02,-98.09510172764226,3.4577166729745477
2017-03-09 00:31:03,-98.10785369082267,3.5184517822913586
2017-03-09 00:31:04,-98.12061248419225,3.57918689160817
2017-03-09 00:31:05,-98.13336444737267,3.6399222143683927
2017-03-09 00:31:06,-98.14612324074226,3.7006575371286154
2017-03-09 00:31:07,-98.15888203411184,3.761392859888838
2017-03-09 00:31:08,-98.17164082748143,3.822128182649061
