Epoca,Longitud,"Lon (deg)" – STK,Latitud,"Lat (deg)" – STK,DIF LON 200 m,DIF LAT 10 km
2017-03-08 05:02:00,'-168,596','-168,598','21,900','22,021','-0,0025','0,1205'
2017-03-08 05:03:00,'-169,459','-169,461','25,540','25,676','-0,0023','0,1355'
2017-03-08 05:04:00,'-170,360','-170,363','29,178','29,327','-0,0025','0,1488'
2017-03-08 05:05:00,'-171,310','-171,313','32,813','32,972','-0,0028','0,1590'
2017-03-08 05:06:00,'-172,320','-172,322','36,444','36,611','-0,0022','0,1671'
2017-03-08 05:07:00,'-173,404','-173,407','40,070','40,242','-0,0029','0,1721'
2017-03-08 05:08:00,'-174,582','-174,585','43,690','43,864','-0,0026','0,1744'
2017-03-08 05:09:00,'-175,880','-175,882','47,301','47,475','-0,0020','0,1738'
2017-03-08 05:10:00,'-177,331','-177,334','50,902','51,073','-0,0027','0,1709'
2017-03-08 05:11:00,'-178,984','-178,986','54,489','54,654','-0,0021','0,1651'
2017-03-08 05:12:00,'179,094','179,092','58,057','58,213','-0,0020','0,1564'
2017-03-08 05:13:00,'176,802','176,8','61,598','61,743','-0,0018','0,1452'
2017-03-08 05:14:00,'173,985','173,983','65,101','65,234','-0,0020','0,1331'
2017-03-08 05:15:00,'170,396','170,394','68,547','68,665','-0,0019','0,1180'
2017-03-08 05:16:00,'165,618','165,615','71,903','72,006','-0,0026','0,1028'
2017-03-08 05:17:00,'158,916','158,914','75,109','75,195','-0,0019','0,0865'
2017-03-08 05:18:00,'148,969','148,966','78,041','78,111','-0,0026','0,0703'
2017-03-08 05:19:00,'133,602','133,6','80,445','80,502','-0,0024','0,0574'
2017-03-08 05:20:00,'110,977','110,975','81,839','81,888','-0,0023','0,0490'
2017-03-08 05:21:00,'84,772','84,769','81,698','81,748','-0,0029','0,0496'
2017-03-08 05:22:00,'63,364','63,361','80,088','80,147','-0,0031','0,0590'
2017-03-08 05:23:00,'49,107','49,104','77,566','77,639','-0,0031','0,0727'
2017-03-08 05:24:00,'39,846','39,843','74,574','74,663','-0,0025','0,0890'
2017-03-08 05:25:00,'33,546','33,544','71,336','71,442','-0,0023','0,1059'
2017-03-08 05:26:00,'29,012','29,01','67,961','68,082','-0,0022','0,1212'
2017-03-08 05:27:00,'25,579','25,576','64,503','64,638','-0,0028','0,1353'
2017-03-08 05:28:00,'22,866','22,864','60,991','61,139','-0,0022','0,1475'
2017-03-08 05:29:00,'20,646','20,644','57,444','57,602','-0,0024','0,1575'
2017-03-08 05:30:00,'18,776','18,774','53,872','54,038','-0,0025','0,1656'
2017-03-08 05:31:00,'17,162','17,16','50,282','50,453','-0,0024','0,1709'
2017-03-08 05:32:00,'15,740','15,738','46,678','46,852','-0,0023','0,1737'
2017-03-08 05:33:00,'14,465','14,463','43,064','43,238','-0,0023','0,1737'
2017-03-08 05:34:00,'13,305','13,302','39,442','39,614','-0,0027','0,1715'
2017-03-08 05:35:00,'12,234','12,232','35,815','35,98','-0,0023','0,1655'
2017-03-08 05:36:00,'11,236','11,233','32,182','32,339','-0,0029','0,1572'
2017-03-08 05:37:00,'10,295','10,293','28,545','28,692','-0,0021','0,1466'
2017-03-08 05:38:00,'9,400','9,398','24,906','25,04','-0,0025','0,1338'
2017-03-08 05:39:00,'8,543','8,54','21,265','21,383','-0,0030','0,1183'
2017-03-08 05:40:00,'7,715','7,712','17,622','17,723','-0,0029','0,1014'
2017-03-08 05:41:00,'6,910','6,907','13,977','14,059','-0,0028','0,0816'
2017-03-08 05:42:00,'6,122','6,12','10,332','10,394','-0,0021','0,0616'
2017-03-08 05:43:00,'5,347','5,344','6,687','6,728','-0,0028','0,0409'
2017-03-08 05:44:00,'4,579','4,577','3,042','3,06','-0,0024','0,0183'
2017-03-08 05:45:00,'3,816','3,813','-0,603','-0,607','-0,0026','-0,0037'
2017-03-08 05:46:00,'3,051','3,049','-4,248','-4,274','-0,0022','-0,0263'
2017-03-08 05:47:00,'2,282','2,279','-7,891','-7,939','-0,0029','-0,0478'
2017-03-08 05:48:00,'1,503','1,501','-11,533','-11,602','-0,0025','-0,0685'
2017-03-08 05:49:00,'0,711','0,709','-15,174','-15,262','-0,0023','-0,0878'
2017-03-08 05:50:00,'-0,100','-0,102','-18,813','-18,92','-0,0021','-0,1071'
2017-03-08 05:51:00,'-0,936','-0,938','-22,449','-22,573','-0,0022','-0,1237'
2017-03-08 05:52:00,'-1,803','-1,806','-26,083','-26,221','-0,0028','-0,1382'
2017-03-08 05:53:00,'-2,710','-2,713','-29,713','-29,863','-0,0029','-0,1501'
2017-03-08 05:54:00,'-3,666','-3,669','-33,339','-33,499','-0,0028','-0,1600'
2017-03-08 05:55:00,'-4,684','-4,686','-36,960','-37,128','-0,0025','-0,1679'
2017-03-08 05:56:00,'-5,777','-5,78','-40,575','-40,747','-0,0026','-0,1718'
2017-03-08 05:57:00,'-6,968','-6,97','-44,183','-44,357','-0,0024','-0,1740'
2017-03-08 05:58:00,'-8,280','-8,283','-47,781','-47,955','-0,0028','-0,1735'
2017-03-08 05:59:00,'-9,751','-9,753','-51,368','-51,538','-0,0024','-0,1698'
2017-03-08 06:00:00,'-11,428','-11,43','-54,940','-55,103','-0,0020','-0,1633'
2017-03-08 06:01:00,'-13,383','-13,385','-58,491','-58,646','-0,0019','-0,1553'
2017-03-08 06:02:00,'-15,720','-15,722','-62,014','-62,158','-0,0019','-0,1443'
2017-03-08 06:03:00,'-18,600','-18,603','-65,497','-65,628','-0,0028','-0,1315'
2017-03-08 06:04:00,'-22,282','-22,284','-68,920','-69,036','-0,0019','-0,1164'
2017-03-08 06:05:00,'-27,203','-27,205','-72,248','-72,349','-0,0024','-0,1007'
2017-03-08 06:06:00,'-34,132','-34,134','-75,418','-75,503','-0,0018','-0,0849'
2017-03-08 06:07:00,'-44,453','-44,455','-78,299','-78,368','-0,0018','-0,0686'
2017-03-08 06:08:00,'-60,378','-60,38','-80,622','-80,678','-0,0020','-0,0557'
2017-03-08 06:09:00,'-83,488','-83,49','-81,892','-81,941','-0,0023','-0,0489'
2017-03-08 06:10:00,'-109,467','-109,469','-81,616','-81,666','-0,0023','-0,0501'
2017-03-08 06:11:00,'-130,193','-130,196','-79,920','-79,98','-0,0030','-0,0600'
2017-03-08 06:12:00,'-143,926','-143,929','-77,364','-77,438','-0,0027','-0,0744'
2017-03-08 06:13:00,'-152,885','-152,888','-74,363','-74,453','-0,0032','-0,0898'
2017-03-08 06:14:00,'-159,013','-159,016','-71,129','-71,236','-0,0031','-0,1066'
2017-03-08 06:15:00,'-163,446','-163,449','-67,764','-67,885','-0,0028','-0,1213'
2017-03-08 06:16:00,'-166,817','-166,82','-64,318','-64,453','-0,0028','-0,1352'
2017-03-08 06:17:00,'-169,489','-169,492','-60,820','-60,968','-0,0026','-0,1479'
2017-03-08 06:18:00,'-171,682','-171,684','-57,287','-57,445','-0,0023','-0,1579'
2017-03-08 06:19:00,'-173,532','-173,535','-53,729','-53,895','-0,0025','-0,1659'
2017-03-08 06:20:00,'-175,133','-175,135','-50,153','-50,324','-0,0023','-0,1713'
2017-03-08 06:21:00,'-176,545','-176,547','-46,562','-46,736','-0,0024','-0,1736'
2017-03-08 06:22:00,'-177,812','-177,815','-42,961','-43,135','-0,0030','-0,1736'
2017-03-08 06:23:00,'-178,967','-178,969','-39,352','-39,523','-0,0022','-0,1711'
2017-03-08 06:24:00,'179,967','179,965','-35,736','-35,901','-0,0024','-0,1654'
2017-03-08 06:25:00,'178,972','178,97','-32,114','-32,271','-0,0025','-0,1573'
2017-03-08 06:26:00,'178,034','178,032','-28,487','-28,634','-0,0024','-0,1468'
2017-03-08 06:27:00,'177,142','177,14','-24,857','-24,99','-0,0020','-0,1331'
2017-03-08 06:28:00,'176,286','176,284','-21,224','-21,341','-0,0023','-0,1175'
2017-03-08 06:29:00,'175,460','175,457','-17,587','-17,688','-0,0026','-0,1005'
2017-03-08 06:30:00,'174,656','174,653','-13,949','-14,031','-0,0026','-0,0818'
2017-03-08 06:31:00,'173,869','173,866','-10,309','-10,371','-0,0027','-0,0618'
2017-03-08 06:32:00,'173,094','173,092','-6,668','-6,708','-0,0021','-0,0403'
2017-03-08 06:33:00,'172,327','172,325','-3,025','-3,043','-0,0021','-0,0179'
2017-03-08 06:34:00,'171,563','171,561','0,618','0,622','-0,0025','0,0036'
2017-03-08 06:35:00,'170,799','170,797','4,262','4,288','-0,0021','0,0257'
2017-03-08 06:36:00,'170,030','170,027','7,906','7,954','-0,0027','0,0475'
2017-03-08 06:37:00,'169,251','169,249','11,551','11,619','-0,0020','0,0685'
2017-03-08 06:38:00,'168,458','168,456','15,194','15,283','-0,0023','0,0889'
2017-03-08 06:39:00,'167,646','167,644','18,837','18,944','-0,0023','0,1072'
2017-03-08 06:40:00,'166,809','166,807','22,478','22,602','-0,0024','0,1237'
2017-03-08 06:41:00,'165,941','165,938','26,118','26,256','-0,0026','0,1380'
2017-03-08 06:42:00,'165,032','165,03','29,755','29,906','-0,0020','0,1507'
2017-03-08 06:43:00,'164,074','164,071','33,390','33,55','-0,0026','0,1605'
2017-03-08 06:44:00,'163,053','163,051','37,020','37,188','-0,0022','0,1682'
2017-03-08 06:45:00,'161,955','161,953','40,645','40,817','-0,0024','0,1721'
2017-03-08 06:46:00,'160,760','160,758','44,263','44,438','-0,0021','0,1745'
2017-03-08 06:47:00,'159,441','159,438','47,874','48,047','-0,0027','0,1735'
2017-03-08 06:48:00,'157,961','157,959','51,472','51,642','-0,0020','0,1695'
2017-03-08 06:49:00,'156,271','156,268','55,057','55,22','-0,0028','0,1633'
2017-03-08 06:50:00,'154,298','154,295','58,621','58,776','-0,0028','0,1553'
2017-03-08 06:51:00,'151,934','151,932','62,157','62,301','-0,0025','0,1442'
2017-03-08 06:52:00,'149,015','149,013','65,652','65,783','-0,0018','0,1307'
2017-03-08 06:53:00,'145,271','145,268','69,087','69,203','-0,0027','0,1162'
2017-03-08 06:54:00,'140,247','140,245','72,424','72,524','-0,0023','0,0997'
2017-03-08 06:55:00,'133,139','133,137','75,597','75,68','-0,0018','0,0833'
2017-03-08 06:56:00,'122,498','122,496','78,467','78,535','-0,0018','0,0681'
2017-03-08 06:57:00,'106,042','106,04','80,749','80,804','-0,0019','0,0550'
2017-03-08 06:58:00,'82,378','82,376','81,927','81,976','-0,0025','0,0486'
2017-03-08 06:59:00,'56,431','56,428','81,528','81,579','-0,0029','0,0506'
2017-03-08 07:00:00,'36,202','36,199','79,734','79,795','-0,0029','0,0609'
2017-03-08 07:01:00,'22,906','22,904','77,115','77,19','-0,0025','0,0751'
2017-03-08 07:02:00,'14,227','14,224','74,073','74,164','-0,0030','0,0913'
2017-03-08 07:03:00,'8,270','8,268','70,808','70,916','-0,0023','0,1083'
2017-03-08 07:04:00,'3,946','3,943','67,416','67,54','-0,0027','0,1235'
2017-03-08 07:05:00,'0,647','0,644','63,948','64,086','-0,0031','0,1377'
2017-03-08 07:06:00,'-1,975','-1,978','60,430','60,58','-0,0031','0,1495'
2017-03-08 07:07:00,'-4,131','-4,134','56,879','57,038','-0,0028','0,1591'
2017-03-08 07:08:00,'-5,955','-5,958','53,304','53,47','-0,0028','0,1665'
2017-03-08 07:09:00,'-7,535','-7,538','49,711','49,883','-0,0029','0,1722'
2017-03-08 07:10:00,'-8,931','-8,934','46,105','46,279','-0,0028','0,1738'
2017-03-08 07:11:00,'-10,186','-10,189','42,490','42,664','-0,0028','0,1741'
2017-03-08 07:12:00,'-11,331','-11,334','38,867','39,037','-0,0030','0,1700'
2017-03-08 07:13:00,'-12,389','-12,391','35,238','35,403','-0,0022','0,1648'
2017-03-08 07:14:00,'-13,377','-13,38','31,605','31,761','-0,0027','0,1562'
2017-03-08 07:15:00,'-14,310','-14,313','27,968','28,113','-0,0029','0,1450'
2017-03-08 07:16:00,'-15,198','-15,201','24,328','24,46','-0,0028','0,1317'
2017-03-08 07:17:00,'-16,051','-16,053','20,687','20,802','-0,0024','0,1155'
2017-03-08 07:18:00,'-16,875','-16,877','17,043','17,141','-0,0024','0,0978'
2017-03-08 07:19:00,'-17,677','-17,679','13,399','13,478','-0,0024','0,0791'
2017-03-08 07:20:00,'-18,462','-18,464','9,754','9,812','-0,0020','0,0582'
2017-03-08 07:21:00,'-19,236','-19,238','6,108','6,145','-0,0023','0,0365'
2017-03-08 07:22:00,'-20,002','-20,005','2,463','2,478','-0,0028','0,0149'
2017-03-08 07:23:00,'-20,766','-20,768','-1,182','-1,189','-0,0021','-0,0072'
2017-03-08 07:24:00,'-21,531','-21,533','-4,826','-4,855','-0,0022','-0,0289'
2017-03-08 07:25:00,'-22,301','-22,304','-8,469','-8,52','-0,0028','-0,0506'
2017-03-08 07:26:00,'-23,081','-23,084','-12,111','-12,183','-0,0025','-0,0716'
2017-03-08 07:27:00,'-23,876','-23,879','-15,752','-15,843','-0,0026','-0,0912'
2017-03-08 07:28:00,'-24,691','-24,694','-19,390','-19,5','-0,0029','-0,1098'
2017-03-08 07:29:00,'-25,531','-25,534','-23,026','-23,152','-0,0025','-0,1258'
2017-03-08 07:30:00,'-26,405','-26,407','-26,659','-26,799','-0,0024','-0,1398'
2017-03-08 07:31:00,'-27,319','-27,321','-30,289','-30,441','-0,0024','-0,1523'
2017-03-08 07:32:00,'-28,284','-28,286','-33,914','-34,076','-0,0025','-0,1619'
2017-03-08 07:33:00,'-29,312','-29,314','-37,534','-37,703','-0,0021','-0,1687'
2017-03-08 07:34:00,'-30,420','-30,422','-41,148','-41,321','-0,0024','-0,1726'
2017-03-08 07:35:00,'-31,627','-31,63','-44,755','-44,929','-0,0027','-0,1742'
2017-03-08 07:36:00,'-32,962','-32,965','-48,352','-48,524','-0,0027','-0,1724'
2017-03-08 07:37:00,'-34,462','-34,464','-51,936','-52,105','-0,0022','-0,1688'
2017-03-08 07:38:00,'-36,178','-36,18','-55,505','-55,667','-0,0021','-0,1622'
2017-03-08 07:39:00,'-38,185','-38,188','-59,052','-59,205','-0,0026','-0,1531'
2017-03-08 07:40:00,'-40,596','-40,598','-62,569','-62,712','-0,0020','-0,1425'
2017-03-08 07:41:00,'-43,583','-43,585','-66,044','-66,173','-0,0023','-0,1286'
2017-03-08 07:42:00,'-47,426','-47,428','-69,455','-69,569','-0,0022','-0,1136'
2017-03-08 07:43:00,'-52,602','-52,604','-72,764','-72,863','-0,0021','-0,0987'
2017-03-08 07:44:00,'-59,957','-59,959','-75,899','-75,981','-0,0022','-0,0816'
2017-03-08 07:45:00,'-71,001','-71,003','-78,715','-78,782','-0,0025','-0,0668'
2017-03-08 07:46:00,'-88,035','-88,037','-80,910','-80,964','-0,0020','-0,0542'
2017-03-08 07:47:00,'-112,108','-112,111','-81,958','-82,006','-0,0031','-0,0481'
2017-03-08 07:48:00,'-137,707','-137,71','-81,428','-81,479','-0,0031','-0,0509'
2017-03-08 07:49:00,'-157,254','-157,257','-79,558','-79,62','-0,0025','-0,0621'
2017-03-08 07:50:00,'-170,066','-170,069','-76,910','-76,986','-0,0030','-0,0762'
2017-03-08 07:51:00,'-178,469','-178,472','-73,862','-73,955','-0,0029','-0,0929'
2017-03-08 07:52:00,'175,731','175,728','-70,602','-70,711','-0,0028','-0,1087'
2017-03-08 07:53:00,'171,499','171,497','-67,221','-67,345','-0,0023','-0,1238'
2017-03-08 07:54:00,'168,259','168,256','-63,766','-63,903','-0,0027','-0,1374'
2017-03-08 07:55:00,'165,675','165,672','-60,261','-60,411','-0,0027','-0,1496'
2017-03-08 07:56:00,'163,544','163,542','-56,724','-56,883','-0,0023','-0,1591'
2017-03-08 07:57:00,'161,738','161,736','-53,163','-53,329','-0,0024','-0,1664'
2017-03-08 07:58:00,'160,172','160,169','-49,584','-49,755','-0,0027','-0,1712'
2017-03-08 07:59:00,'158,785','158,783','-45,992','-46,166','-0,0022','-0,1744'
2017-03-08 08:00:00,'157,538','157,535','-42,389','-42,563','-0,0026','-0,1739'
2017-03-08 08:01:00,'156,398','156,396','-38,778','-38,949','-0,0023','-0,1706'
2017-03-08 08:02:00,'155,345','155,342','-35,161','-35,325','-0,0028','-0,1639'
2017-03-08 08:03:00,'154,360','154,357','-31,538','-31,694','-0,0028','-0,1556'
2017-03-08 08:04:00,'153,430','153,427','-27,911','-28,056','-0,0027','-0,1447'
2017-03-08 08:05:00,'152,544','152,541','-24,281','-24,411','-0,0027','-0,1305'
2017-03-08 08:06:00,'151,693','151,69','-20,647','-20,762','-0,0030','-0,1154'
2017-03-08 08:07:00,'150,870','150,868','-17,010','-17,108','-0,0023','-0,0978'
2017-03-08 08:08:00,'150,069','150,067','-13,372','-13,45','-0,0024','-0,0784'
2017-03-08 08:09:00,'149,285','149,282','-9,731','-9,79','-0,0028','-0,0587'
2017-03-08 08:10:00,'148,512','148,509','-6,090','-6,127','-0,0027','-0,0374'
2017-03-08 08:11:00,'147,745','147,743','-2,447','-2,462','-0,0025','-0,0151'
2017-03-08 08:12:00,'146,982','146,98','1,197','1,204','-0,0020','0,0073'
2017-03-08 08:13:00,'146,217','146,215','4,841','4,87','-0,0021','0,0293'
2017-03-08 08:14:00,'145,447','145,444','8,485','8,536','-0,0026','0,0512'
2017-03-08 08:15:00,'144,666','144,663','12,129','12,201','-0,0029','0,0722'
2017-03-08 08:16:00,'143,871','143,868','15,772','15,864','-0,0025','0,0917'
2017-03-08 08:17:00,'143,055','143,053','19,415','19,525','-0,0020','0,1101'
2017-03-08 08:18:00,'142,214','142,211','23,056','23,182','-0,0025','0,1259'
2017-03-08 08:19:00,'141,339','141,337','26,695','26,836','-0,0020','0,1406'
2017-03-08 08:20:00,'140,423','140,421','30,332','30,485','-0,0022','0,1527'
2017-03-08 08:21:00,'139,456','139,453','33,966','34,128','-0,0028','0,1620'
2017-03-08 08:22:00,'138,424','138,422','37,596','37,764','-0,0023','0,1685'
2017-03-08 08:23:00,'137,313','137,31','41,220','41,393','-0,0025','0,1733'
2017-03-08 08:24:00,'136,099','136,097','44,837','45,012','-0,0025','0,1749'
2017-03-08 08:25:00,'134,757','134,755','48,446','48,619','-0,0023','0,1734'
2017-03-08 08:26:00,'133,248','133,246','52,042','52,212','-0,0021','0,1695'
2017-03-08 08:27:00,'131,519','131,516','55,624','55,786','-0,0025','0,1621'
2017-03-08 08:28:00,'129,492','129,489','59,184','59,337','-0,0029','0,1529'
2017-03-08 08:29:00,'127,053','127,051','62,715','62,857','-0,0023','0,1423'
2017-03-08 08:30:00,'124,024','124,022','66,202','66,331','-0,0022','0,1288'
2017-03-08 08:31:00,'120,114','120,112','69,624','69,738','-0,0019','0,1137'
2017-03-08 08:32:00,'114,826','114,823','72,941','73,039','-0,0028','0,0977'
2017-03-08 08:33:00,'107,275','107,272','76,078','76,159','-0,0028','0,0815'
2017-03-08 08:34:00,'95,880','95,878','78,879','78,945','-0,0024','0,0661'
2017-03-08 08:35:00,'78,285','78,282','81,026','81,079','-0,0027','0,0532'
2017-03-08 08:36:00,'53,711','53,708','81,974','82,023','-0,0028','0,0486'
2017-03-08 08:37:00,'28,255','28,252','81,322','81,374','-0,0034','0,0516'
2017-03-08 08:38:00,'9,220','9,217','79,360','79,423','-0,0031','0,0630'
2017-03-08 08:39:00,'-3,180','-3,182','76,653','76,731','-0,0024','0,0778'
2017-03-08 08:40:00,'-11,325','-11,327','73,566','73,66','-0,0024','0,0940'
2017-03-08 08:41:00,'-16,966','-16,968','70,276','70,387','-0,0024','0,1108'
2017-03-08 08:42:00,'-21,095','-21,098','66,870','66,996','-0,0026','0,1258'
2017-03-08 08:43:00,'-24,268','-24,271','63,393','63,532','-0,0030','0,1393'
2017-03-08 08:44:00,'-26,804','-26,807','59,869','60,02','-0,0026','0,1513'
2017-03-08 08:45:00,'-28,900','-28,903','56,313','56,473','-0,0025','0,1602'
2017-03-08 08:46:00,'-30,681','-30,683','52,734','52,902','-0,0023','0,1677'
2017-03-08 08:47:00,'-32,228','-32,231','49,139','49,312','-0,0030','0,1727'
2017-03-08 08:48:00,'-33,599','-33,602','45,532','45,706','-0,0028','0,1741'
2017-03-08 08:49:00,'-34,835','-34,837','41,915','42,089','-0,0021','0,1738'
2017-03-08 08:50:00,'-35,965','-35,967','38,291','38,461','-0,0025','0,1697'
2017-03-08 08:51:00,'-37,010','-37,013','34,662','34,825','-0,0027','0,1633'
2017-03-08 08:52:00,'-37,989','-37,992','31,028','31,182','-0,0030','0,1542'
2017-03-08 08:53:00,'-38,914','-38,917','27,390','27,533','-0,0029','0,1426'
2017-03-08 08:54:00,'-39,796','-39,798','23,750','23,879','-0,0020','0,1286'
2017-03-08 08:55:00,'-40,643','-40,646','20,108','20,221','-0,0026','0,1127'
2017-03-08 08:56:00,'-41,464','-41,466','16,465','16,56','-0,0025','0,0952'
2017-03-08 08:57:00,'-42,262','-42,265','12,820','12,896','-0,0025','0,0757'
2017-03-08 08:58:00,'-43,046','-43,048','9,175','9,23','-0,0023','0,0548'
2017-03-08 08:59:00,'-43,818','-43,821','5,530','5,563','-0,0030','0,0332'
2017-03-08 09:00:00,'-44,584','-44,586','1,885','1,896','-0,0022','0,0114'
2017-03-08 09:01:00,'-45,347','-45,35','-1,760','-1,771','-0,0026','-0,0107'
2017-03-08 09:02:00,'-46,113','-46,115','-5,404','-5,437','-0,0021','-0,0325'
2017-03-08 09:03:00,'-46,885','-46,887','-9,048','-9,102','-0,0024','-0,0544'
2017-03-08 09:04:00,'-47,667','-47,669','-12,689','-12,764','-0,0021','-0,0746'
2017-03-08 09:05:00,'-48,465','-48,467','-16,329','-16,424','-0,0025','-0,0945'
2017-03-08 09:06:00,'-49,283','-49,285','-19,967','-20,08','-0,0021','-0,1125'
2017-03-08 09:07:00,'-50,128','-50,13','-23,603','-23,731','-0,0020','-0,1280'
2017-03-08 09:08:00,'-51,007','-51,009','-27,236','-27,378','-0,0020','-0,1425'
2017-03-08 09:09:00,'-51,928','-51,931','-30,864','-31,018','-0,0027','-0,1536'
2017-03-08 09:10:00,'-52,902','-52,905','-34,489','-34,652','-0,0026','-0,1630'
2017-03-08 09:11:00,'-53,942','-53,945','-38,108','-38,278','-0,0028','-0,1697'
2017-03-08 09:12:00,'-55,064','-55,067','-41,721','-41,894','-0,0027','-0,1727'
2017-03-08 09:13:00,'-56,290','-56,293','-45,326','-45,5','-0,0029','-0,1737'
2017-03-08 09:14:00,'-57,648','-57,651','-48,921','-49,094','-0,0026','-0,1726'
2017-03-08 09:15:00,'-59,178','-59,181','-52,504','-52,672','-0,0026','-0,1683'
2017-03-08 09:16:00,'-60,935','-60,937','-56,069','-56,23','-0,0020','-0,1607'
2017-03-08 09:17:00,'-62,998',-63,'-59,612','-59,764','-0,0022','-0,1516'
2017-03-08 09:18:00,'-65,486','-65,489','-63,124','-63,264','-0,0028','-0,1398'
2017-03-08 09:19:00,'-68,586','-68,589','-66,591','-66,717','-0,0026','-0,1262'
2017-03-08 09:20:00,'-72,602','-72,605','-69,989','-70,1','-0,0027','-0,1114'
2017-03-08 09:21:00,'-78,055','-78,057','-73,276','-73,372','-0,0023','-0,0960'
2017-03-08 09:22:00,'-85,872','-85,875','-76,373','-76,452','-0,0027','-0,0790'
2017-03-08 09:23:00,'-97,700','-97,702','-79,116','-79,18','-0,0025','-0,0641'
2017-03-08 09:24:00,'-115,886','-115,888','-81,169','-81,221','-0,0022','-0,0525'
2017-03-08 09:25:00,'-140,774','-140,777','-81,982','-82,03','-0,0027','-0,0478'
2017-03-08 09:26:00,'-165,774','-165,777','-81,206','-81,258','-0,0031','-0,0520'
2017-03-08 09:27:00,'175,858','175,855','-79,177','-79,241','-0,0031','-0,0641'
2017-03-08 09:28:00,'163,904','163,901','-76,446','-76,525','-0,0025','-0,0787'
2017-03-08 09:29:00,'156,011','156,008','-73,356','-73,451','-0,0025','-0,0952'
2017-03-08 09:30:00,'150,513','150,511','-70,072','-70,183','-0,0022','-0,1107'
2017-03-08 09:31:00,'146,469','146,467','-66,677','-66,803','-0,0023','-0,1260'
2017-03-08 09:32:00,'143,351','143,348','-63,212','-63,352','-0,0029','-0,1397'
2017-03-08 09:33:00,'140,850','140,847','-59,702','-59,853','-0,0030','-0,1510'
2017-03-08 09:34:00,'138,778','138,776','-56,160','-56,321','-0,0024','-0,1608'
2017-03-08 09:35:00,'137,015','137,013','-52,596','-52,763','-0,0023','-0,1673'
2017-03-08 09:36:00,'135,481','135,478','-49,015','-49,187','-0,0025','-0,1725'
2017-03-08 09:37:00,'134,119','134,116','-45,421','-45,595','-0,0026','-0,1745'
2017-03-08 09:38:00,'132,890','132,887','-41,817','-41,99','-0,0029','-0,1734'
2017-03-08 09:39:00,'131,766','131,763','-38,205','-38,374','-0,0026','-0,1692'
2017-03-08 09:40:00,'130,724','130,722','-34,587','-34,749','-0,0020','-0,1625'
2017-03-08 09:41:00,'129,749','129,746','-30,963','-31,117','-0,0026','-0,1539'
2017-03-08 09:42:00,'128,826','128,824','-27,335','-27,478','-0,0021','-0,1427'
2017-03-08 09:43:00,'127,946','127,944','-23,704','-23,833','-0,0022','-0,1290'
2017-03-08 09:44:00,'127,100','127,098','-20,070','-20,182','-0,0025','-0,1123'
2017-03-08 09:45:00,'126,282','126,279','-16,433','-16,528','-0,0026','-0,0951'
2017-03-08 09:46:00,'125,484','125,481','-12,794','-12,869','-0,0026','-0,0750'
2017-03-08 09:47:00,'124,701','124,699','-9,153','-9,208','-0,0022','-0,0545'
2017-03-08 09:48:00,'123,929','123,927','-5,512','-5,545','-0,0024','-0,0334'
2017-03-08 09:49:00,'123,164','123,161','-1,869','-1,88','-0,0030','-0,0113'
2017-03-08 09:50:00,'122,401','122,398','1,775','1,786','-0,0025','0,0110'
2017-03-08 09:51:00,'121,635','121,633','5,419','5,452','-0,0020','0,0330'
2017-03-08 09:52:00,'120,863','120,861','9,063','9,118','-0,0022','0,0548'
2017-03-08 09:53:00,'120,081','120,078','12,707','12,782','-0,0025','0,0749'
2017-03-08 09:54:00,'119,282','119,28','16,351','16,445','-0,0023','0,0945'
2017-03-08 09:55:00,'118,463','118,461','19,993','20,105','-0,0021','0,1121'
2017-03-08 09:56:00,'117,617','117,614','23,634','23,762','-0,0028','0,1281'
2017-03-08 09:57:00,'116,736','116,734','27,273','27,415','-0,0024','0,1421'
2017-03-08 09:58:00,'115,813','115,811','30,909','31,063','-0,0021','0,1537'
2017-03-08 09:59:00,'114,836','114,834','34,542','34,706','-0,0025','0,1636'
2017-03-08 10:00:00,'113,793','113,791','38,171','38,341','-0,0024','0,1699'
2017-03-08 10:01:00,'112,667','112,665','41,794','41,968','-0,0021','0,1736'
2017-03-08 10:02:00,'111,436','111,433','45,410','45,585','-0,0026','0,1745'
2017-03-08 10:03:00,'110,070','110,067','49,017','49,19','-0,0028','0,1726'
2017-03-08 10:04:00,'108,530','108,527','52,612','52,78','-0,0026','0,1679'
2017-03-08 10:05:00,'106,759','106,756','56,191','56,352','-0,0028','0,1614'
2017-03-08 10:06:00,'104,676','104,673','59,747','59,898','-0,0027','0,1512'
2017-03-08 10:07:00,'102,157','102,155','63,272','63,411','-0,0025','0,1394'
2017-03-08 10:08:00,'99,012','99,009','66,751','66,877','-0,0028','0,1264'
2017-03-08 10:09:00,'94,923','94,921','70,159','70,27','-0,0021','0,1108'
2017-03-08 10:10:00,'89,349','89,346','73,454','73,549','-0,0026','0,0951'
2017-03-08 10:11:00,'81,316','81,313','76,550','76,629','-0,0029','0,0788'
2017-03-08 10:12:00,'69,106','69,103','79,275','79,339','-0,0025','0,0641'
2017-03-08 10:13:00,'50,334','50,331','81,272','81,324','-0,0025','0,0517'
2017-03-08 10:14:00,'25,016','25,013','81,979','82,027','-0,0033','0,0479'
2017-03-08 10:15:00,'0,262','0,259','81,083','81,136','-0,0032','0,0531'
