"Time (DD/MM/YYYY)","Lat (DMS)","Lon (DMS)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
08/03/2017 03:56:00.000,40:11:23.0948 N,37:56:24.2232 E,657.208028,-0.060465,-0.018775,-0.012476
08/03/2017 03:57:00.000,36:33:27.2417 N,36:51:24.3298 E,656.485826,-0.060604,-0.017388,-0.011546
08/03/2017 03:58:00.000,32:55:03.9086 N,35:50:52.6433 E,655.827768,-0.060720,-0.016280,-0.010338
08/03/2017 03:59:00.000,29:16:17.4162 N,34:53:55.6920 E,655.250071,-0.060818,-0.015391,-0.008869
08/03/2017 04:00:00.000,25:37:11.4450 N,33:59:51.1666 E,654.767904,-0.060901,-0.014677,-0.007157
08/03/2017 04:01:00.000,21:57:49.2440 N,33:08:04.8832 E,654.395105,-0.060969,-0.014106,-0.005227
08/03/2017 04:02:00.000,18:18:13.7716 N,32:18:08.6311 E,654.143919,-0.061024,-0.013655,-0.003107
08/03/2017 04:03:00.000,14:38:27.7922 N,31:29:38.6072 E,654.024764,-0.061066,-0.013305,-0.000831
08/03/2017 04:04:00.000,10:58:33.9414 N,30:42:14.2478 E,654.046021,-0.061097,-0.013045,0.001567
08/03/2017 04:05:00.000,07:18:34.7703 N,29:55:37.3288 E,654.213867,-0.061116,-0.012865,0.004049
08/03/2017 04:06:00.000,03:38:32.7747 N,29:09:31.2488 E,654.532139,-0.061123,-0.012759,0.006574
08/03/2017 04:07:00.000,00:01:29.5851 S,28:23:40.4313 E,655.002238,-0.061119,-0.012723,0.009102
08/03/2017 04:08:00.000,03:41:29.8709 S,27:37:49.7996 E,655.623080,-0.061104,-0.012757,0.011591
08/03/2017 04:09:00.000,07:21:25.6555 S,26:51:44.2868 E,656.391086,-0.061077,-0.012861,0.014000
08/03/2017 04:10:00.000,11:01:14.5121 S,26:05:08.3458 E,657.300220,-0.061040,-0.013040,0.016288
08/03/2017 04:11:00.000,14:40:54.0001 S,25:17:45.4273 E,658.342068,-0.060991,-0.013298,0.018416
08/03/2017 04:12:00.000,18:20:21.6456 S,24:29:17.3862 E,659.505954,-0.060930,-0.013644,0.020348
08/03/2017 04:13:00.000,21:59:34.9114 S,23:39:23.7712 E,660.779103,-0.060857,-0.014092,0.022050
08/03/2017 04:14:00.000,25:38:31.1528 S,22:47:40.9366 E,662.146835,-0.060772,-0.014659,0.023494
08/03/2017 04:15:00.000,29:17:07.5517 S,21:53:40.8889 E,663.592794,-0.060673,-0.015367,0.024652
08/03/2017 04:16:00.000,32:55:21.0215 S,20:56:49.7461 E,665.099198,-0.060560,-0.016249,0.025503
08/03/2017 04:17:00.000,36:33:08.0661 S,19:56:25.6203 E,666.647120,-0.060428,-0.017348,0.026032
08/03/2017 04:18:00.000,40:10:24.5746 S,18:51:35.6370 E,668.216784,-0.060276,-0.018723,0.026225
08/03/2017 04:19:00.000,43:47:05.5159 S,17:41:11.6305 E,669.787868,-0.060098,-0.020457,0.026077
08/03/2017 04:20:00.000,47:23:04.4771 S,16:23:43.7661 E,671.339826,-0.059886,-0.022671,0.025586
08/03/2017 04:21:00.000,50:58:12.9518 S,14:57:10.8236 E,672.852197,-0.059628,-0.025539,0.024757
08/03/2017 04:22:00.000,54:32:19.2067 S,13:18:44.9358 E,674.304924,-0.059306,-0.029326,0.023599
08/03/2017 04:23:00.000,58:05:06.4166 S,11:24:26.7922 E,675.678655,-0.058890,-0.034442,0.022127
08/03/2017 04:24:00.000,61:36:09.4626 S,09:08:23.8059 E,676.955036,-0.058331,-0.041548,0.020358
08/03/2017 04:25:00.000,65:04:49.1650 S,06:21:36.5463 E,678.116988,-0.057544,-0.051758,0.018317
08/03/2017 04:26:00.000,68:30:01.2982 S,02:49:43.5596 E,679.148958,-0.056374,-0.067031,0.016031
08/03/2017 04:27:00.000,71:49:54.3050 S,01:51:17.4602 W,680.037150,-0.054520,-0.090970,0.013531
08/03/2017 04:28:00.000,75:01:01.0231 S,08:23:35.7200 W,680.769725,-0.051353,-0.130376,0.010852
08/03/2017 04:29:00.000,77:56:28.7583 S,18:02:55.0555 W,681.336977,-0.045496,-0.197384,0.008029
08/03/2017 04:30:00.000,80:21:57.8983 S,32:55:02.3756 W,681.731470,-0.034053,-0.305201,0.005102
08/03/2017 04:31:00.000,81:50:05.1334 S,54:57:19.6433 W,681.948146,-0.013183,-0.422072,0.002111
08/03/2017 04:32:00.000,81:48:57.9298 S,81:04:33.2606 W,681.984396,0.013774,-0.420176,-0.000903
08/03/2017 04:33:00.000,80:19:07.3833 S,102:57:03.8413 W,681.840096,0.034410,-0.302282,-0.003898
08/03/2017 04:34:00.000,77:52:42.1090 S,117:40:14.6434 W,681.517608,0.045676,-0.195403,-0.006833
08/03/2017 04:35:00.000,74:56:46.1953 S,127:14:01.1021 W,681.021742,0.051444,-0.129210,-0.009668
08/03/2017 04:36:00.000,71:45:24.8926 S,133:43:03.5617 W,680.359687,0.054568,-0.090276,-0.012365
08/03/2017 04:37:00.000,68:25:24.0791 S,138:22:05.5420 W,679.540901,0.056400,-0.066598,-0.014885
08/03/2017 04:38:00.000,65:00:07.8042 S,141:52:42.5079 W,678.576974,0.057557,-0.051474,-0.017196
08/03/2017 04:39:00.000,61:31:26.1247 S,144:38:38.8886 W,677.481454,0.058336,-0.041353,-0.019265
08/03/2017 04:40:00.000,58:00:22.4902 S,146:54:06.4124 W,676.269645,0.058890,-0.034304,-0.021067
08/03/2017 04:41:00.000,54:27:35.6512 S,148:47:58.9800 W,674.958380,0.059302,-0.029225,-0.022577
08/03/2017 04:42:00.000,50:53:30.4740 S,150:26:05.8882 W,673.565766,0.059622,-0.025463,-0.023776
08/03/2017 04:43:00.000,47:18:23.6267 S,151:52:24.4064 W,672.110912,0.059877,-0.022613,-0.024650
08/03/2017 04:44:00.000,43:42:26.7394 S,153:09:41.0886 W,670.613635,0.060087,-0.020411,-0.025190
08/03/2017 04:45:00.000,40:05:48.2470 S,154:19:56.2818 W,669.094159,0.060264,-0.018686,-0.025391
08/03/2017 04:46:00.000,36:28:34.5102 S,155:24:39.2239 W,667.572800,0.060415,-0.017319,-0.025254
08/03/2017 04:47:00.000,32:50:50.5198 S,156:24:57.6625 W,666.069657,0.060545,-0.016226,-0.024787
08/03/2017 04:48:00.000,29:12:40.3540 S,157:21:44.1732 W,664.604292,0.060658,-0.015348,-0.023999
08/03/2017 04:49:00.000,25:34:07.4807 S,158:15:40.4261 W,663.195429,0.060755,-0.014643,-0.022909
08/03/2017 04:50:00.000,21:55:14.9616 S,159:07:20.1423 W,661.860656,0.060840,-0.014079,-0.021536
08/03/2017 04:51:00.000,18:16:05.5912 S,159:57:11.1952 W,660.616154,0.060912,-0.013634,-0.019907
08/03/2017 04:52:00.000,14:36:41.9920 S,160:45:37.1402 W,659.476442,0.060972,-0.013289,-0.018050
08/03/2017 04:53:00.000,10:57:06.6794 S,161:32:58.3604 W,658.454150,0.061020,-0.013033,-0.016000
08/03/2017 04:54:00.000,07:17:22.1059 S,162:19:32.9500 W,657.559829,0.061057,-0.012856,-0.013793
08/03/2017 04:55:00.000,03:37:30.6906 S,163:05:37.4209 W,656.801790,0.061083,-0.012753,-0.011466
08/03/2017 04:56:00.000,00:02:25.1608 N,163:51:27.2937 W,656.185988,0.061098,-0.012720,-0.009060
08/03/2017 04:57:00.000,03:42:23.0426 N,164:37:17.6187 W,655.715944,0.061102,-0.012757,-0.006615
08/03/2017 04:58:00.000,07:22:20.5374 N,165:23:23.4640 W,655.392706,0.061095,-0.012864,-0.004174
08/03/2017 04:59:00.000,11:02:15.2059 N,166:10:00.4065 W,655.214866,0.061076,-0.013046,-0.001776
08/03/2017 05:00:00.000,14:42:04.5724 N,166:57:25.0558 W,655.178603,0.061046,-0.013307,0.000539
08/03/2017 05:01:00.000,18:21:46.1057 N,167:45:55.6541 W,655.277783,0.061003,-0.013658,0.002733
08/03/2017 05:02:00.000,22:01:17.1886 N,168:35:52.7940 W,655.504091,0.060949,-0.014111,0.004771
08/03/2017 05:03:00.000,25:40:35.0743 N,169:27:40.3209 W,655.847203,0.060881,-0.014684,0.006622
08/03/2017 05:04:00.000,29:19:36.8199 N,170:21:46.5057 W,656.294992,0.060799,-0.015400,0.008257
08/03/2017 05:05:00.000,32:58:19.1898 N,171:18:45.6152 W,656.833760,0.060701,-0.016291,0.009652
08/03/2017 05:06:00.000,36:36:38.5138 N,172:19:20.0740 W,657.448505,0.060585,-0.017402,0.010787
08/03/2017 05:07:00.000,40:14:30.4773 N,173:24:23.5148 W,658.123193,0.060447,-0.018794,0.011649
08/03/2017 05:08:00.000,43:51:49.8095 N,174:35:05.1912 W,658.841059,0.060282,-0.020551,0.012227
08/03/2017 05:09:00.000,47:28:29.8108 N,175:52:56.5305 W,659.584912,0.060081,-0.022796,0.012516
08/03/2017 05:10:00.000,51:04:21.6203 N,177:20:01.1415 W,660.337438,0.059833,-0.025710,0.012518
08/03/2017 05:11:00.000,54:39:13.0469 N,178:59:10.5765 W,661.081514,0.059518,-0.029563,0.012237
08/03/2017 05:12:00.000,58:12:46.6373 N,179:05:29.9796 E,661.800503,0.059106,-0.034780,0.011684
08/03/2017 05:13:00.000,61:44:36.3464 N,176:47:58.2133 E,662.478548,0.058546,-0.042045,0.010876
08/03/2017 05:14:00.000,65:14:01.5123 N,173:58:57.8802 E,663.100840,0.057748,-0.052516,0.009830
08/03/2017 05:15:00.000,68:39:55.3158 N,170:23:37.0391 E,663.653877,0.056552,-0.068240,0.008572
08/03/2017 05:16:00.000,72:00:21.2257 N,165:36:55.3717 E,664.125687,0.054639,-0.092999,0.007128
08/03/2017 05:17:00.000,75:11:41.6332 N,158:54:49.5125 E,664.506036,0.051343,-0.133952,0.005528
08/03/2017 05:18:00.000,78:06:40.2822 N,148:57:59.2915 E,664.786594,0.045198,-0.203793,0.003807
08/03/2017 05:19:00.000,80:30:05.4550 N,133:36:01.3829 E,664.961079,0.033134,-0.315236,0.001998
08/03/2017 05:20:00.000,81:53:16.2996 N,110:58:30.4942 E,665.025363,0.011365,-0.429554,0.000139
08/03/2017 05:21:00.000,81:44:53.3309 N,84:46:10.1358 E,664.977536,-0.015791,-0.415375,-0.001733
08/03/2017 05:22:00.000,80:08:49.1873 N,63:21:41.1073 E,664.817947,-0.035812,-0.293471,-0.003580
08/03/2017 05:23:00.000,77:38:21.9889 N,49:06:15.7099 E,664.549196,-0.046562,-0.189079,-0.005366
08/03/2017 05:24:00.000,74:39:47.4654 N,39:50:34.1569 E,664.176092,-0.052059,-0.125323,-0.007053
08/03/2017 05:25:00.000,71:26:29.8678 N,33:32:36.8864 E,663.705581,-0.055046,-0.087869,-0.008607
08/03/2017 05:26:00.000,68:04:54.7255 N,29:00:34.4094 E,663.146630,-0.056803,-0.065043,-0.009996
08/03/2017 05:27:00.000,64:38:16.5802 N,25:34:34.2563 E,662.510084,-0.057916,-0.050423,-0.011189
08/03/2017 05:28:00.000,61:08:20.8962 N,22:51:48.6652 E,661.808484,-0.058665,-0.040614,-0.012160
08/03/2017 05:29:00.000,57:36:08.8088 N,20:38:37.6765 E,661.055859,-0.059196,-0.033765,-0.012886
08/03/2017 05:30:00.000,54:02:17.8733 N,18:46:25.9244 E,660.267497,-0.059590,-0.028822,-0.013348
08/03/2017 05:31:00.000,50:27:12.3441 N,17:09:35.3938 E,659.459681,-0.059893,-0.025154,-0.013531
08/03/2017 05:32:00.000,46:51:08.5980 N,15:44:15.9577 E,658.649414,-0.060133,-0.022371,-0.013427
08/03/2017 05:33:00.000,43:14:18.1573 N,14:27:45.7453 E,657.854124,-0.060328,-0.020220,-0.013031
08/03/2017 05:34:00.000,39:36:49.4578 N,13:18:07.5756 E,657.091366,-0.060489,-0.018533,-0.012342
08/03/2017 05:35:00.000,35:58:48.9252 N,12:13:54.4076 E,656.378504,-0.060623,-0.017195,-0.011368
08/03/2017 05:36:00.000,32:20:21.6535 N,11:14:00.0530 E,655.732411,-0.060737,-0.016125,-0.010118
08/03/2017 05:37:00.000,28:41:31.8442 N,10:17:33.0631 E,655.169156,-0.060833,-0.015267,-0.008608
08/03/2017 05:38:00.000,25:02:23.0974 N,09:23:52.5939 E,654.703713,-0.060913,-0.014578,-0.006860
08/03/2017 05:39:00.000,21:22:58.6078 N,08:32:25.5356 E,654.349683,-0.060979,-0.014027,-0.004898
08/03/2017 05:40:00.000,17:43:21.2976 N,07:42:44.4697 E,654.119035,-0.061031,-0.013593,-0.002752
08/03/2017 05:41:00.000,14:03:33.9069 N,06:54:26.1771 E,654.021875,-0.061072,-0.013258,-0.000454
08/03/2017 05:42:00.000,10:23:39.0553 N,06:07:10.5201 E,654.066246,-0.061101,-0.013011,0.001960
08/03/2017 05:43:00.000,06:43:39.2833 N,05:20:39.5763 E,654.257959,-0.061118,-0.012843,0.004451
08/03/2017 05:44:00.000,03:03:37.0801 N,04:34:36.9447 E,654.600469,-0.061123,-0.012748,0.006979
08/03/2017 05:45:00.000,00:36:25.0985 S,03:48:47.1619 E,655.094783,-0.061117,-0.012724,0.009504
08/03/2017 05:46:00.000,04:16:24.8169 S,03:02:55.1852 E,655.739422,-0.061100,-0.012769,0.011982
08/03/2017 05:47:00.000,07:56:19.6486 S,02:16:45.9045 E,656.530411,-0.061072,-0.012885,0.014374
08/03/2017 05:48:00.000,11:36:07.1658 S,01:30:03.6500 E,657.461331,-0.061033,-0.013075,0.016638
08/03/2017 05:49:00.000,15:15:44.9244 S,00:42:31.6612 E,658.523398,-0.060982,-0.013346,0.018738
08/03/2017 05:50:00.000,18:55:10.4427 S,00:06:08.5217 W,659.705593,-0.060919,-0.013708,0.020635
08/03/2017 05:51:00.000,22:34:21.1699 S,00:56:17.7921 W,660.994823,-0.060845,-0.014174,0.022298
08/03/2017 05:52:00.000,26:13:14.4388 S,01:48:20.4004 W,662.376127,-0.060757,-0.014761,0.023697
08/03/2017 05:53:00.000,29:51:47.3965 S,02:42:45.1595 W,663.832903,-0.060656,-0.015495,0.024808
08/03/2017 05:54:00.000,33:29:56.9018 S,03:40:07.0625 W,665.347170,-0.060540,-0.016408,0.025609
08/03/2017 05:55:00.000,37:07:39.3772 S,04:41:09.5141 W,666.899846,-0.060406,-0.017546,0.026084
08/03/2017 05:56:00.000,40:44:50.5894 S,05:46:47.4859 W,668.471047,-0.060250,-0.018971,0.026223
08/03/2017 05:57:00.000,44:21:25.3238 S,06:58:12.0891 W,670.040396,-0.060067,-0.020773,0.026020
08/03/2017 05:58:00.000,47:57:16.8914 S,08:16:57.3803 W,671.587339,-0.059848,-0.023077,0.025475
08/03/2017 05:59:00.000,51:32:16.3634 S,09:45:10.7780 W,673.091459,-0.059582,-0.026071,0.024593
08/03/2017 06:00:00.000,55:06:11.3483 S,11:25:49.5071 W,674.532790,-0.059247,-0.030036,0.023384
08/03/2017 06:01:00.000,58:38:43.9653 S,13:23:07.4706 W,675.892122,-0.058812,-0.035415,0.021863
08/03/2017 06:02:00.000,62:09:27.3415 S,15:43:20.8735 W,677.151285,-0.058224,-0.042923,0.020049
08/03/2017 06:03:00.000,65:37:39.2487 S,18:36:09.0083 W,678.293427,-0.057389,-0.053776,0.017967
08/03/2017 06:04:00.000,69:02:09.8663 S,22:17:03.7339 W,679.303260,-0.056136,-0.070125,0.015645
08/03/2017 06:05:00.000,72:20:56.6961 S,27:12:17.2484 W,680.167286,-0.054128,-0.095952,0.013114
08/03/2017 06:06:00.000,75:30:09.6864 S,34:08:03.9307 W,680.873995,-0.050655,-0.138770,0.010409
08/03/2017 06:07:00.000,78:22:05.8551 S,44:27:19.1032 W,681.414034,-0.044156,-0.211607,0.007566
08/03/2017 06:08:00.000,80:40:41.2038 S,60:22:48.4731 W,681.780338,-0.031439,-0.325489,0.004626
08/03/2017 06:09:00.000,81:56:26.1208 S,83:29:24.0052 W,681.968236,-0.009016,-0.433040,0.001629
08/03/2017 06:10:00.000,81:39:57.4760 S,109:28:09.6075 W,681.975513,0.017723,-0.405428,-0.001385
08/03/2017 06:11:00.000,79:58:47.2272 S,130:11:44.6773 W,681.802441,0.036738,-0.282652,-0.004374
08/03/2017 06:12:00.000,77:26:15.6526 S,143:55:44.7640 W,681.451774,0.046862,-0.182426,-0.007296
08/03/2017 06:13:00.000,74:27:11.8293 S,152:53:15.1914 W,680.928709,0.052068,-0.121595,-0.010111
08/03/2017 06:14:00.000,71:14:08.1315 S,159:00:56.2977 W,680.240801,0.054923,-0.085724,-0.012782
08/03/2017 06:15:00.000,67:53:06.8984 S,163:26:56.1433 W,679.397861,0.056619,-0.063745,-0.015271
08/03/2017 06:16:00.000,64:27:12.2589 S,166:49:11.6211 W,678.411800,0.057701,-0.049597,-0.017546
08/03/2017 06:17:00.000,60:58:04.6329 S,169:29:31.2771 W,677.296462,0.058437,-0.040065,-0.019575
08/03/2017 06:18:00.000,57:26:42.4822 S,171:41:03.5702 W,676.067410,0.058963,-0.033387,-0.021331
08/03/2017 06:19:00.000,53:53:41.8102 S,173:32:06.2779 W,674.741699,0.059358,-0.028553,-0.022793
08/03/2017 06:20:00.000,50:19:25.8884 S,175:08:07.1233 W,673.337615,0.059666,-0.024958,-0.023941
08/03/2017 06:21:00.000,46:44:10.4184 S,176:32:49.9509 W,671.874398,0.059913,-0.022225,-0.024763
08/03/2017 06:22:00.000,43:08:06.4239 S,177:48:52.6521 W,670.371953,0.060117,-0.020109,-0.025249
08/03/2017 06:23:00.000,39:31:21.9493 S,178:58:09.8051 W,668.850541,0.060290,-0.018448,-0.025396
08/03/2017 06:24:00.000,35:54:03.0986 S,179:57:53.3005 E,667.330467,0.060437,-0.017129,-0.025207
08/03/2017 06:25:00.000,32:16:14.6922 S,178:58:11.6821 E,665.831764,0.060564,-0.016073,-0.024687
08/03/2017 06:26:00.000,28:38:00.6943 S,178:01:54.7392 E,664.373884,0.060674,-0.015226,-0.023850
08/03/2017 06:27:00.000,24:59:24.4968 S,177:08:22.2341 E,662.975390,0.060770,-0.014545,-0.022713
08/03/2017 06:28:00.000,21:20:29.1109 S,176:17:01.4966 E,661.653667,0.060852,-0.014001,-0.021298
08/03/2017 06:29:00.000,17:41:17.2986 S,175:27:25.4290 E,660.424649,0.060922,-0.013573,-0.019630
08/03/2017 06:30:00.000,14:01:51.6617 S,174:39:11.0477 E,659.302569,0.060980,-0.013243,-0.017740
08/03/2017 06:31:00.000,10:22:14.7032 S,173:51:58.3866 E,658.299742,0.061027,-0.012999,-0.015663
08/03/2017 06:32:00.000,06:42:28.8686 S,173:05:29.6462 E,657.426373,0.061062,-0.012835,-0.013433
08/03/2017 06:33:00.000,03:02:36.5739 S,172:19:28.5088 E,656.690407,0.061087,-0.012743,-0.011091
08/03/2017 06:34:00.000,00:37:19.7761 N,171:33:39.5622 E,656.097418,0.061100,-0.012722,-0.008676
08/03/2017 06:35:00.000,04:17:17.7743 N,170:47:47.7854 E,655.650534,0.061102,-0.012769,-0.006229
08/03/2017 06:36:00.000,07:57:15.0006 N,170:01:38.0626 E,655.350415,0.061093,-0.012888,-0.003791
08/03/2017 06:37:00.000,11:37:09.0109 N,169:14:54.6896 E,655.195265,0.061072,-0.013082,-0.001404
08/03/2017 06:38:00.000,15:16:57.3221 N,168:27:20.8398 E,655.180888,0.061040,-0.013357,0.000895
08/03/2017 06:39:00.000,18:56:37.3915 N,167:38:37.9501 E,655.300795,0.060996,-0.013723,0.003067
08/03/2017 06:40:00.000,22:36:06.5849 N,166:48:24.9774 E,655.546340,0.060939,-0.014194,0.005077
08/03/2017 06:41:00.000,26:15:22.1291 N,165:56:17.4604 E,655.906898,0.060869,-0.014787,0.006896
08/03/2017 06:42:00.000,29:54:21.0422 N,165:01:46.2940 E,656.370077,0.060785,-0.015528,0.008495
08/03/2017 06:43:00.000,33:33:00.0306 N,164:04:16.0794 E,656.921953,0.060684,-0.016452,0.009850
08/03/2017 06:44:00.000,37:11:15.3376 N,163:03:02.8448 E,657.547341,0.060565,-0.017602,0.010944
08/03/2017 06:45:00.000,40:49:02.5209 N,161:57:10.8164 E,658.230072,0.060423,-0.019046,0.011761
08/03/2017 06:46:00.000,44:26:16.1197 N,160:45:27.7281 E,658.953292,0.060253,-0.020871,0.012293
08/03/2017 06:47:00.000,48:02:49.1487 N,159:26:17.8268 E,659.699768,0.060046,-0.023209,0.012537
08/03/2017 06:48:00.000,51:38:32.3112 N,157:57:31.1386 E,660.452198,0.059788,-0.026250,0.012494
08/03/2017 06:49:00.000,55:13:12.7359 N,156:16:06.4775 E,661.193514,0.059461,-0.030286,0.012169
08/03/2017 06:50:00.000,58:46:31.8771 N,154:17:43.5897 E,661.907184,0.059029,-0.035773,0.011575
08/03/2017 06:51:00.000,62:18:01.8690 N,151:55:55.6873 E,662.577498,0.058438,-0.043453,0.010728
08/03/2017 06:52:00.000,65:46:58.8721 N,149:00:45.0485 E,663.189839,0.057591,-0.054590,0.009647
08/03/2017 06:53:00.000,69:12:10.2065 N,145:16:06.1368 E,663.730930,0.056308,-0.071434,0.008358
08/03/2017 06:54:00.000,72:31:27.8076 N,140:14:42.2224 E,664.189065,0.054233,-0.098166,0.006887
08/03/2017 06:55:00.000,75:40:49.7761 N,133:08:11.7559 E,664.554297,0.050614,-0.142698,0.005266
08/03/2017 06:56:00.000,78:32:06.2386 N,122:29:43.9360 E,664.818613,0.043785,-0.218605,0.003529
08/03/2017 06:57:00.000,80:48:15.1423 N,106:02:22.6365 E,664.976068,0.030383,-0.335855,0.001710
08/03/2017 06:58:00.000,81:58:33.0613 N,82:22:33.6099 E,665.022878,0.007088,-0.438871,-0.000154
08/03/2017 06:59:00.000,81:34:44.7295 N,56:25:41.4731 E,664.957492,-0.019668,-0.399148,-0.002024
08/03/2017 07:00:00.000,79:47:42.3755 N,36:11:56.6273 E,664.780615,-0.038040,-0.274064,-0.003864
08/03/2017 07:01:00.000,77:11:25.7317 N,22:54:13.2470 E,664.495200,-0.047691,-0.176549,-0.005636
08/03/2017 07:02:00.000,74:09:52.0555 N,14:13:27.3586 E,664.106401,-0.052655,-0.117998,-0.007305
08/03/2017 07:03:00.000,70:54:56.4959 N,08:16:03.1010 E,663.621492,-0.055386,-0.083485,-0.008835
08/03/2017 07:04:00.000,67:32:23.3537 N,03:56:34.9379 E,663.049748,-0.057013,-0.062288,-0.010194
08/03/2017 07:05:00.000,64:05:08.3081 N,00:38:39.7857 E,662.402293,-0.058054,-0.048606,-0.011353
08/03/2017 07:06:00.000,60:34:47.6685 N,01:58:39.2953 W,661.691919,-0.058761,-0.039363,-0.012287
08/03/2017 07:07:00.000,57:02:17.8138 N,04:08:01.6680 W,660.932870,-0.059267,-0.032873,-0.012972
08/03/2017 07:08:00.000,53:28:13.6703 N,05:57:28.0192 W,660.140608,-0.059643,-0.028166,-0.013391
08/03/2017 07:09:00.000,49:52:57.9613 N,07:32:15.6016 W,659.331548,-0.059935,-0.024661,-0.013529
08/03/2017 07:10:00.000,46:16:46.1330 N,08:56:01.5918 W,658.522780,-0.060166,-0.021993,-0.013379
08/03/2017 07:11:00.000,42:39:49.1225 N,10:11:19.4865 W,657.731771,-0.060355,-0.019925,-0.012936
08/03/2017 07:12:00.000,39:02:14.9874 N,11:20:00.8801 W,656.976064,-0.060512,-0.018300,-0.012202
08/03/2017 07:13:00.000,35:24:09.9043 N,12:23:28.9835 W,656.272966,-0.060643,-0.017009,-0.011183
08/03/2017 07:14:00.000,31:45:38.8007 N,13:22:47.2994 W,655.639241,-0.060753,-0.015976,-0.009891
08/03/2017 07:15:00.000,28:06:45.7661 N,14:18:45.3562 W,655.090802,-0.060846,-0.015147,-0.008342
08/03/2017 07:16:00.000,24:27:34.3252 N,15:12:02.6038 W,654.642422,-0.060924,-0.014482,-0.006558
08/03/2017 07:17:00.000,20:48:07.6218 N,16:03:11.1291 W,654.307459,-0.060988,-0.013951,-0.004565
08/03/2017 07:18:00.000,17:08:28.5438 N,16:52:37.5958 W,654.097600,-0.061039,-0.013534,-0.002393
08/03/2017 07:19:00.000,13:28:39.8088 N,17:40:44.6667 W,654.022635,-0.061077,-0.013214,-0.000074
08/03/2017 07:20:00.000,09:48:44.0214 N,18:27:52.0755 W,654.090261,-0.061104,-0.012980,0.002354
08/03/2017 07:21:00.000,06:08:43.7124 N,19:14:17.4599 W,654.305922,-0.061119,-0.012823,0.004854
08/03/2017 07:22:00.000,02:28:41.3645 N,20:00:17.0355 W,654.672689,-0.061123,-0.012740,0.007384
08/03/2017 07:23:00.000,01:11:20.5706 S,20:46:06.1655 W,655.191176,-0.061115,-0.012726,0.009903
08/03/2017 07:24:00.000,04:51:19.6594 S,21:31:59.8708 W,655.859504,-0.061097,-0.012782,0.012371
08/03/2017 07:25:00.000,08:31:13.4761 S,22:18:13.3171 W,656.673309,-0.061066,-0.012910,0.014745
08/03/2017 07:26:00.000,12:10:59.5915 S,23:05:02.3100 W,657.625786,-0.061025,-0.013112,0.016985
08/03/2017 07:27:00.000,15:50:35.5572 S,23:52:43.8368 W,658.707788,-0.060972,-0.013398,0.019054
08/03/2017 07:28:00.000,19:29:58.8831 S,24:41:36.6904 W,659.907953,-0.060908,-0.013775,0.020916
08/03/2017 07:29:00.000,23:09:07.0036 S,25:32:02.2292 W,661.212880,-0.060832,-0.014258,0.022539
08/03/2017 07:30:00.000,26:47:57.2276 S,26:24:25.3385 W,662.607329,-0.060742,-0.014867,0.023894
08/03/2017 07:31:00.000,30:26:26.6641 S,27:19:15.6911 W,664.074462,-0.060639,-0.015627,0.024956
08/03/2017 07:32:00.000,34:04:32.1143 S,28:17:09.4468 W,665.596103,-0.060520,-0.016572,0.025706
08/03/2017 07:33:00.000,37:42:09.9135 S,29:18:51.6059 W,667.153024,-0.060382,-0.017751,0.026128
08/03/2017 07:34:00.000,41:19:15.6978 S,30:25:19.3505 W,668.725242,-0.060223,-0.019229,0.026213
08/03/2017 07:35:00.000,44:55:44.0572 S,31:37:46.9062 W,670.292330,-0.060035,-0.021101,0.025955
08/03/2017 07:36:00.000,48:31:28.0074 S,32:57:52.8096 W,671.833736,-0.059809,-0.023500,0.025356
08/03/2017 07:37:00.000,52:06:18.1671 S,34:27:51.0833 W,673.329094,-0.059534,-0.026626,0.024421
08/03/2017 07:38:00.000,55:40:01.4368 S,36:10:48.9711 W,674.758539,-0.059186,-0.030781,0.023161
08/03/2017 07:39:00.000,59:12:18.7944 S,38:11:16.0869 W,676.103007,-0.058731,-0.036440,0.021591
08/03/2017 07:40:00.000,62:42:41.4582 S,40:35:54.2254 W,677.344521,-0.058111,-0.044381,0.019733
08/03/2017 07:41:00.000,66:10:23.8559 S,43:35:06.1738 W,678.466461,-0.057224,-0.055929,0.017611
08/03/2017 07:42:00.000,69:34:09.9710 S,47:25:41.1742 W,679.453810,-0.055880,-0.073451,0.015253
08/03/2017 07:43:00.000,72:51:45.0583 S,52:36:15.0284 W,680.293374,-0.053701,-0.101349,0.012691
08/03/2017 07:44:00.000,75:58:53.1863 S,59:57:32.7732 W,680.973976,-0.049884,-0.147912,0.009962
08/03/2017 07:45:00.000,78:46:54.3945 S,71:00:10.2398 W,681.486619,-0.042662,-0.226957,0.007101
08/03/2017 07:46:00.000,80:57:50.3829 S,88:02:14.5914 W,681.824613,-0.028562,-0.345952,0.004149
08/03/2017 07:47:00.000,82:00:21.7468 S,112:06:38.0880 W,681.983673,-0.004715,-0.440042,0.001146
08/03/2017 07:48:00.000,81:28:45.4880 S,137:42:35.1183 W,681.961979,0.021439,-0.388167,-0.001867
08/03/2017 07:49:00.000,79:37:11.2207 S,157:15:26.4459 W,681.760201,0.038835,-0.263872,-0.004847
08/03/2017 07:50:00.000,76:59:10.6012 S,170:04:07.6747 W,681.381485,0.047928,-0.170477,-0.007755
